,tweet_id,rating_denominator,name,stage,date,time,numerator
1341,704847917308362754,10,None,None ,2016-03-02 00:00:00,2018-04-12 01:56:00,12.0
1342,704819833553219584,10,Chesterson,None ,2016-03-02 00:00:00,2018-04-12 00:05:00,7.0
1343,704761120771465216,10,None,pupper,2016-03-01 00:00:00,2018-04-12 20:11:00,13.0
1344,704499785726889984,10,None,None ,2016-03-01 00:00:00,2018-04-12 02:53:00,12.0
1345,704491224099647488,10,None,None ,2016-03-01 00:00:00,2018-04-12 02:19:00,13.0
1346,704480331685040129,10,Lucia,None ,2016-03-01 00:00:00,2018-04-12 01:36:00,11.0
1347,704364645503647744,10,Bisquick,None ,2016-02-29 00:00:00,2018-04-12 17:56:00,12.0
1348,704347321748819968,10,Ralphson,pupper,2016-02-29 00:00:00,2018-04-12 16:47:00,10.0
1349,704134088924532736,10,None,pupper,2016-02-29 00:00:00,2018-04-12 02:40:00,12.0
1350,704113298707505153,10,Stanley,None ,2016-02-29 00:00:00,2018-04-12 01:17:00,8.0
1352,703774238772166656,10,None,None ,2016-02-28 00:00:00,2018-04-12 02:50:00,10.0
1353,703769065844768768,10,None,None ,2016-02-28 00:00:00,2018-04-12 02:29:00,10.0
1354,703631701117943808,10,Bella,None ,2016-02-27 00:00:00,2018-04-12 17:24:00,11.0
1355,703611486317502464,10,Scooter,pupper,2016-02-27 00:00:00,2018-04-12 16:03:00,10.0
1356,703425003149250560,10,None,None ,2016-02-27 00:00:00,2018-04-12 03:42:00,9.0
1357,703407252292673536,10,None,pupper,2016-02-27 00:00:00,2018-04-12 02:32:00,10.0
1358,703382836347330562,10,Charlie,None ,2016-02-27 00:00:00,2018-04-12 00:55:00,12.0
1359,703356393781329922,10,Socks,None ,2016-02-26 00:00:00,2018-04-12 23:10:00,9.0
1360,703268521220972544,10,None,pupper,2016-02-26 00:00:00,2018-04-12 17:20:00,12.0
1361,703079050210877440,10,None,None ,2016-02-26 00:00:00,2018-04-12 04:48:00,11.0
1362,703041949650034688,10,None,None ,2016-02-26 00:00:00,2018-04-12 02:20:00,10.0
1363,702932127499816960,10,Chip,None ,2016-02-25 00:00:00,2018-04-12 19:04:00,6.0
1364,702899151802126337,10,Luna,None ,2016-02-25 00:00:00,2018-04-12 16:53:00,12.0
1365,702684942141153280,10,Lucy,None ,2016-02-25 00:00:00,2018-04-12 02:42:00,11.0
1366,702671118226825216,10,Rambo,None ,2016-02-25 00:00:00,2018-04-12 01:47:00,10.0
1367,702598099714314240,10,Sansa,pupper,2016-02-24 00:00:00,2018-04-12 20:56:00,11.0
1368,702539513671897089,10,None,None ,2016-02-24 00:00:00,2018-04-12 17:04:00,12.0
1369,702332542343577600,10,Rudy,None ,2016-02-24 00:00:00,2018-04-12 03:21:00,13.0
1370,702321140488925184,10,None,None ,2016-02-24 00:00:00,2018-04-12 02:36:00,12.0
1371,702276748847800320,10,None,None ,2016-02-23 00:00:00,2018-04-12 23:39:00,11.0
1372,702217446468493312,10,None,None ,2016-02-23 00:00:00,2018-04-12 19:44:00,9.0
1373,701981390485725185,10,Fiji,None ,2016-02-23 00:00:00,2018-04-12 04:06:00,12.0
1374,701952816642965504,10,Rilo,None ,2016-02-23 00:00:00,2018-04-12 02:12:00,11.0
1375,701889187134500865,10,Bilbo,None ,2016-02-22 00:00:00,2018-04-12 21:59:00,11.0
1376,701805642395348998,10,None,pupper,2016-02-22 00:00:00,2018-04-12 16:27:00,11.0
1377,701601587219795968,10,Coopson,None ,2016-02-22 00:00:00,2018-04-12 02:57:00,10.0
1378,701570477911896070,10,Yoda,None ,2016-02-22 00:00:00,2018-04-12 00:53:00,9.0
1379,701545186879471618,10,Millie,pupper,2016-02-21 00:00:00,2018-04-12 23:13:00,10.0
1380,701214700881756160,10,None,None ,2016-02-21 00:00:00,2018-04-12 01:19:00,12.0
1381,700890391244103680,10,Chet,None ,2016-02-20 00:00:00,2018-04-12 03:51:00,11.0
1382,700864154249383937,10,None,pupper,2016-02-20 00:00:00,2018-04-12 02:06:00,12.0
1383,700847567345688576,10,Crouton,None ,2016-02-20 00:00:00,2018-04-12 01:00:00,10.0
1384,700796979434098688,10,Daniel,None ,2016-02-19 00:00:00,2018-04-12 21:39:00,7.0
1385,700747788515020802,10,None,None ,2016-02-19 00:00:00,2018-04-12 18:24:00,11.0
1386,700518061187723268,10,Vincent,None ,2016-02-19 00:00:00,2018-04-12 03:11:00,10.0
1387,700505138482569216,10,Kaia,None ,2016-02-19 00:00:00,2018-04-12 02:20:00,12.0
1388,700462010979500032,10,Murphy,None ,2016-02-18 00:00:00,2018-04-12 23:28:00,6.0
1389,700167517596164096,10,Dotsy,None ,2016-02-18 00:00:00,2018-04-12 03:58:00,10.0
1390,700151421916807169,10,None,pupper,2016-02-18 00:00:00,2018-04-12 02:54:00,11.0
1391,700143752053182464,10,None,pupper,2016-02-18 00:00:00,2018-04-12 02:24:00,10.0
1392,700062718104104960,10,Eazy,None ,2016-02-17 00:00:00,2018-04-12 21:02:00,6.0
1393,700029284593901568,10,Coops,None ,2016-02-17 00:00:00,2018-04-12 18:49:00,10.0
1394,700002074055016451,10,Thumas,None ,2016-02-17 00:00:00,2018-04-12 17:01:00,9.0
1395,699801817392291840,10,Cooper,pupper,2016-02-17 00:00:00,2018-04-12 03:45:00,11.0
1396,699788877217865730,10,Nala,None ,2016-02-17 00:00:00,2018-04-12 02:54:00,12.0
1397,699779630832685056,10,None,None ,2016-02-17 00:00:00,2018-04-12 02:17:00,10.0
1398,699775878809702401,10,Fillup,None ,2016-02-17 00:00:00,2018-04-12 02:02:00,11.0
1399,699691744225525762,10,Dave,None ,2016-02-16 00:00:00,2018-04-12 20:28:00,5.0
1400,699446877801091073,10,Archie,None ,2016-02-16 00:00:00,2018-04-12 04:15:00,12.0
1401,699434518667751424,10,None,pupper,2016-02-16 00:00:00,2018-04-12 03:25:00,12.0
1402,699423671849451520,10,None,None ,2016-02-16 00:00:00,2018-04-12 02:42:00,10.0
1403,699413908797464576,10,Miley,None ,2016-02-16 00:00:00,2018-04-12 02:04:00,11.0
1404,699370870310113280,10,Calbert,None ,2016-02-15 00:00:00,2018-04-12 23:13:00,11.0
1405,699323444782047232,10,None,None ,2016-02-15 00:00:00,2018-04-12 20:04:00,10.0
1406,699088579889332224,10,Charl,None ,2016-02-15 00:00:00,2018-04-12 04:31:00,3.0
1407,699079609774645248,10,Reagan,None ,2016-02-15 00:00:00,2018-04-12 03:55:00,8.0
1408,699072405256409088,10,None,None ,2016-02-15 00:00:00,2018-04-12 03:27:00,12.0
1409,699060279947165696,10,Yukon,None ,2016-02-15 00:00:00,2018-04-12 02:38:00,12.0
1410,699036661657767936,10,None,pupper,2016-02-15 00:00:00,2018-04-12 01:05:00,13.0
1411,698989035503689728,10,Oliver,None ,2016-02-14 00:00:00,2018-04-12 21:55:00,13.0
1412,698953797952008193,10,CeCe,None ,2016-02-14 00:00:00,2018-04-12 19:35:00,11.0
1413,698907974262222848,10,None,None ,2016-02-14 00:00:00,2018-04-12 16:33:00,10.0
1414,698710712454139905,10,Cuddles,None ,2016-02-14 00:00:00,2018-04-12 03:29:00,10.0
1415,698703483621523456,10,Rusty,None ,2016-02-14 00:00:00,2018-04-12 03:01:00,7.0
1416,698635131305795584,10,None,None ,2016-02-13 00:00:00,2018-04-12 22:29:00,12.0
1417,698549713696649216,10,Claude,None ,2016-02-13 00:00:00,2018-04-12 16:50:00,9.0
1418,698355670425473025,10,Jessiga,None ,2016-02-13 00:00:00,2018-04-12 03:59:00,10.0
1419,698342080612007937,10,Maximus,None ,2016-02-13 00:00:00,2018-04-12 03:05:00,11.0
1420,698262614669991936,10,Franklin,None ,2016-02-12 00:00:00,2018-04-12 21:49:00,11.0
1421,698195409219559425,10,Beau,None ,2016-02-12 00:00:00,2018-04-12 17:22:00,9.0
1422,698178924120031232,10,Lily,None ,2016-02-12 00:00:00,2018-04-12 16:16:00,10.0
1423,697995514407682048,10,None,None ,2016-02-12 00:00:00,2018-04-12 04:07:00,11.0
1424,697990423684476929,10,Doug,None ,2016-02-12 00:00:00,2018-04-12 03:47:00,11.0
1425,697943111201378304,10,Cassie,None ,2016-02-12 00:00:00,2018-04-12 00:39:00,10.0
1426,697881462549430272,10,Carter,None ,2016-02-11 00:00:00,2018-04-12 20:34:00,10.0
1427,697630435728322560,10,None,None ,2016-02-11 00:00:00,2018-04-12 03:57:00,8.0
1428,697616773278015490,10,None,pupper,2016-02-11 00:00:00,2018-04-12 03:02:00,11.0
1429,697596423848730625,10,None,pupper,2016-02-11 00:00:00,2018-04-12 01:42:00,11.0
1430,697575480820686848,10,Ole,None ,2016-02-11 00:00:00,2018-04-12 00:18:00,8.0
1431,697516214579523584,10,Pherb,None ,2016-02-10 00:00:00,2018-04-12 20:23:00,9.0
1432,697482927769255936,10,Blipson,None ,2016-02-10 00:00:00,2018-04-12 18:11:00,11.0
1434,697270446429966336,10,Bentley,None ,2016-02-10 00:00:00,2018-04-12 04:06:00,10.0
1435,697259378236399616,10,None,None ,2016-02-10 00:00:00,2018-04-12 03:22:00,8.0
1436,697255105972801536,10,Charlie,None ,2016-02-10 00:00:00,2018-04-12 03:05:00,10.0
1437,697242256848379904,10,Oakley,None ,2016-02-10 00:00:00,2018-04-12 02:14:00,10.0
1438,696900204696625153,10,Rosie,None ,2016-02-09 00:00:00,2018-04-12 03:35:00,12.0
1439,696894894812565505,10,None,None ,2016-02-09 00:00:00,2018-04-12 03:14:00,9.0
1440,696886256886657024,10,None,None ,2016-02-09 00:00:00,2018-04-12 02:40:00,12.0
1441,696877980375769088,10,Misty,pupper,2016-02-09 00:00:00,2018-04-12 02:07:00,9.0
1442,696754882863349760,10,Reptar,None ,2016-02-08 00:00:00,2018-04-12 17:58:00,10.0
1443,696744641916489729,10,Klevin,None ,2016-02-08 00:00:00,2018-04-12 17:17:00,10.0
1444,696713835009417216,10,Trevith,pupper,2016-02-08 00:00:00,2018-04-12 15:14:00,9.0
1445,696518437233913856,10,None,pupper,2016-02-08 00:00:00,2018-04-12 02:18:00,10.0
1446,696490539101908992,10,None,None ,2016-02-08 00:00:00,2018-04-12 00:27:00,1.0
1447,696488710901260288,10,None,None ,2016-02-08 00:00:00,2018-04-12 00:20:00,12.0
1448,696405997980676096,10,Berb,None ,2016-02-07 00:00:00,2018-04-12 18:51:00,7.0
1449,696100768806522880,10,None,pupper,2016-02-06 00:00:00,2018-04-12 22:38:00,10.0
1450,695816827381944320,10,None,None ,2016-02-06 00:00:00,2018-04-12 03:50:00,11.0
1451,695794761660297217,10,Wyatt,None ,2016-02-06 00:00:00,2018-04-12 02:22:00,13.0
1452,695767669421768709,10,None,None ,2016-02-06 00:00:00,2018-04-12 00:35:00,13.0
1453,695629776980148225,10,Calvin,None ,2016-02-05 00:00:00,2018-04-12 15:27:00,8.0
1454,695446424020918272,10,None,None ,2016-02-05 00:00:00,2018-04-12 03:18:00,12.0
1455,695409464418041856,10,Bob,None ,2016-02-05 00:00:00,2018-04-12 00:51:00,10.0
1456,695314793360662529,10,Colin,None ,2016-02-04 00:00:00,2018-04-12 18:35:00,10.0
1457,695095422348574720,10,None,pupper,2016-02-04 00:00:00,2018-04-12 04:03:00,12.0
1458,695074328191332352,10,Lorenzo,pupper,2016-02-04 00:00:00,2018-04-12 02:40:00,11.0
1459,695064344191721472,10,None,None ,2016-02-04 00:00:00,2018-04-12 02:00:00,4.0
1460,695051054296211456,10,Brian,None ,2016-02-04 00:00:00,2018-04-12 01:07:00,6.0
1461,694925794720792577,10,None,None ,2016-02-03 00:00:00,2018-04-12 16:49:00,5.0
1462,694905863685980160,10,Archie,None ,2016-02-03 00:00:00,2018-04-12 15:30:00,10.0
1463,694669722378485760,10,Phil,None ,2016-02-02 00:00:00,2018-04-12 23:52:00,12.0
1464,694356675654983680,10,None,pupper,2016-02-02 00:00:00,2018-04-12 03:08:00,10.0
1465,694352839993344000,10,Oliviér,None ,2016-02-02 00:00:00,2018-04-12 02:53:00,10.0
1466,694342028726001664,10,None,None ,2016-02-02 00:00:00,2018-04-12 02:10:00,11.0
1467,694329668942569472,10,Grady,pupper,2016-02-02 00:00:00,2018-04-12 01:21:00,9.0
1468,694206574471057408,10,None,None ,2016-02-01 00:00:00,2018-04-12 17:11:00,10.0
1469,694183373896572928,10,Lola,None ,2016-02-01 00:00:00,2018-04-12 15:39:00,9.0
1470,694001791655137281,10,Chester,None ,2016-02-01 00:00:00,2018-04-12 03:38:00,11.0
1471,693993230313091072,10,None,None ,2016-02-01 00:00:00,2018-04-12 03:04:00,12.0
1472,693942351086120961,10,Kobe,None ,2016-01-31 00:00:00,2018-04-12 23:42:00,10.0
1473,693647888581312512,10,None,None ,2016-01-31 00:00:00,2018-04-12 04:11:00,7.0
1474,693644216740769793,10,None,None ,2016-01-31 00:00:00,2018-04-12 03:57:00,10.0
1475,693642232151285760,10,Freddery,None ,2016-01-31 00:00:00,2018-04-12 03:49:00,9.0
1476,693629975228977152,10,None,pupper,2016-01-31 00:00:00,2018-04-12 03:00:00,12.0
1477,693622659251335168,10,None,None ,2016-01-31 00:00:00,2018-04-12 02:31:00,10.0
1478,693590843962331137,10,Phil,pupper,2016-01-31 00:00:00,2018-04-12 00:25:00,3.0
1479,693582294167244802,10,None,None ,2016-01-30 00:00:00,2018-04-12 23:51:00,11.0
1480,693486665285931008,10,Lincoln,None ,2016-01-30 00:00:00,2018-04-12 17:31:00,11.0
1481,693280720173801472,10,Sadie,None ,2016-01-30 00:00:00,2018-04-12 03:52:00,10.0
1482,693267061318012928,10,Oscar,None ,2016-01-30 00:00:00,2018-04-12 02:58:00,12.0
1483,693262851218264065,10,None,pupper,2016-01-30 00:00:00,2018-04-12 02:41:00,11.0
1484,693231807727280129,10,Bodie,None ,2016-01-30 00:00:00,2018-04-12 00:38:00,9.0
1485,693155686491000832,10,Dunkin,None ,2016-01-29 00:00:00,2018-04-12 19:36:00,12.0
1486,693109034023534592,10,None,None ,2016-01-29 00:00:00,2018-04-12 16:30:00,11.0
1487,693095443459342336,10,Milo,pupper,2016-01-29 00:00:00,2018-04-12 15:36:00,10.0
1488,692919143163629568,10,None,None ,2016-01-29 00:00:00,2018-04-12 03:56:00,9.0
1489,692905862751522816,10,Wally,pupper,2016-01-29 00:00:00,2018-04-12 03:03:00,10.0
1490,692901601640583168,10,None,None ,2016-01-29 00:00:00,2018-04-12 02:46:00,10.0
1491,692894228850999298,10,Tupawc,None ,2016-01-29 00:00:00,2018-04-12 02:17:00,10.0
1492,692828166163931137,10,None,pupper,2016-01-28 00:00:00,2018-04-12 21:54:00,12.0
1493,692752401762250755,10,None,pupper,2016-01-28 00:00:00,2018-04-12 16:53:00,13.0
1494,692568918515392513,10,Chester,None ,2016-01-28 00:00:00,2018-04-12 04:44:00,12.0
1495,692535307825213440,10,Amber,None ,2016-01-28 00:00:00,2018-04-12 02:30:00,10.0
1496,692530551048294401,10,Cody,None ,2016-01-28 00:00:00,2018-04-12 02:12:00,10.0
1497,692423280028966913,10,None,None ,2016-01-27 00:00:00,2018-04-12 19:05:00,9.0
1498,692417313023332352,10,Herschel,pupper,2016-01-27 00:00:00,2018-04-12 18:42:00,7.0
1499,692187005137076224,10,None,None ,2016-01-27 00:00:00,2018-04-12 03:26:00,12.0
1500,692158366030913536,10,Edgar,None ,2016-01-27 00:00:00,2018-04-12 01:33:00,10.0
1501,692142790915014657,10,None,None ,2016-01-27 00:00:00,2018-04-12 00:31:00,13.0
1502,692041934689402880,10,Teddy,None ,2016-01-26 00:00:00,2018-04-12 17:50:00,13.0
1503,692017291282812928,10,Kingsley,None ,2016-01-26 00:00:00,2018-04-12 16:12:00,9.0
1504,691820333922455552,10,Brockly,None ,2016-01-26 00:00:00,2018-04-12 03:09:00,8.0
1505,691793053716221953,10,None,None ,2016-01-26 00:00:00,2018-04-12 01:21:00,10.0
1506,691756958957883396,10,None,None ,2016-01-25 00:00:00,2018-04-12 22:58:00,10.0
1507,691675652215414786,10,Richie,None ,2016-01-25 00:00:00,2018-04-12 17:35:00,10.0
1508,691483041324204033,10,None,None ,2016-01-25 00:00:00,2018-04-12 04:49:00,5.0
1509,691459709405118465,10,Leo,None ,2016-01-25 00:00:00,2018-04-12 03:16:00,12.0
1510,691444869282295808,10,Bailey,None ,2016-01-25 00:00:00,2018-04-12 02:17:00,12.0
1511,691416866452082688,10,None,None ,2016-01-25 00:00:00,2018-04-12 00:26:00,13.0
1512,691321916024623104,10,Molly,None ,2016-01-24 00:00:00,2018-04-12 18:09:00,11.0
1513,691096613310316544,10,None,None ,2016-01-24 00:00:00,2018-04-12 03:14:00,11.0
1514,691090071332753408,10,None,None ,2016-01-24 00:00:00,2018-04-12 02:48:00,12.0
1515,690989312272396288,10,None,None ,2016-01-23 00:00:00,2018-04-12 20:07:00,12.0
1516,690959652130045952,10,None,None ,2016-01-23 00:00:00,2018-04-12 18:09:00,11.0
1517,690938899477221376,10,None,None ,2016-01-23 00:00:00,2018-04-12 16:47:00,10.0
1518,690932576555528194,10,Buddy,None ,2016-01-23 00:00:00,2018-04-12 16:22:00,12.0
1519,690735892932222976,10,Peaches,None ,2016-01-23 00:00:00,2018-04-12 03:20:00,13.0
1520,690728923253055490,10,Vinscent,None ,2016-01-23 00:00:00,2018-04-12 02:53:00,8.0
1521,690690673629138944,10,Cedrick,None ,2016-01-23 00:00:00,2018-04-12 00:21:00,10.0
1522,690649993829576704,10,Hazel,None ,2016-01-22 00:00:00,2018-04-12 21:39:00,11.0
1523,690607260360429569,10,None,None ,2016-01-22 00:00:00,2018-04-12 18:49:00,12.0
1524,690597161306841088,10,Lolo,None ,2016-01-22 00:00:00,2018-04-12 18:09:00,11.0
1525,690400367696297985,10,Eriq,None ,2016-01-22 00:00:00,2018-04-12 05:07:00,10.0
1526,690374419777196032,10,Phred,None ,2016-01-22 00:00:00,2018-04-12 03:24:00,11.0
1527,690360449368465409,10,None,None ,2016-01-22 00:00:00,2018-04-12 02:28:00,9.0
1528,690348396616552449,10,Oddie,None ,2016-01-22 00:00:00,2018-04-12 01:40:00,12.0
1529,690248561355657216,10,Maxwell,None ,2016-01-21 00:00:00,2018-04-12 19:04:00,11.0
1530,690021994562220032,10,Geoff,None ,2016-01-21 00:00:00,2018-04-12 04:03:00,10.0
1531,690015576308211712,10,None,pupper,2016-01-21 00:00:00,2018-04-12 03:38:00,12.0
1532,690005060500217858,10,None,None ,2016-01-21 00:00:00,2018-04-12 02:56:00,10.0
1533,689999384604450816,10,Covach,None ,2016-01-21 00:00:00,2018-04-12 02:34:00,10.0
1534,689993469801164801,10,None,floofer,2016-01-21 00:00:00,2018-04-12 02:10:00,12.0
1535,689977555533848577,10,None,None ,2016-01-21 00:00:00,2018-04-12 01:07:00,12.0
1536,689905486972461056,10,Gizmo,pupper,2016-01-20 00:00:00,2018-04-12 20:21:00,11.0
1537,689877686181715968,10,Durg,None ,2016-01-20 00:00:00,2018-04-12 18:30:00,9.0
1538,689835978131935233,10,Fynn,None ,2016-01-20 00:00:00,2018-04-12 15:44:00,11.0
1539,689661964914655233,10,Luca,None ,2016-01-20 00:00:00,2018-04-12 04:13:00,12.0
1540,689659372465688576,10,Ricky,None ,2016-01-20 00:00:00,2018-04-12 04:03:00,8.0
1541,689623661272240129,10,Lucy,pupper,2016-01-20 00:00:00,2018-04-12 01:41:00,10.0
1542,689599056876867584,10,None,None ,2016-01-20 00:00:00,2018-04-12 00:03:00,11.0
1543,689557536375177216,10,None,None ,2016-01-19 00:00:00,2018-04-12 21:18:00,12.0
1544,689517482558820352,10,Carl,None ,2016-01-19 00:00:00,2018-04-12 18:39:00,12.0
1545,689289219123089408,10,None,None ,2016-01-19 00:00:00,2018-04-12 03:32:00,13.0
1546,689283819090870273,10,Chipson,None ,2016-01-19 00:00:00,2018-04-12 03:10:00,9.0
1547,689280876073582592,10,Herald,None ,2016-01-19 00:00:00,2018-04-12 02:59:00,10.0
1548,689275259254616065,10,Lucky,None ,2016-01-19 00:00:00,2018-04-12 02:36:00,10.0
1549,689255633275777024,10,Ferg,None ,2016-01-19 00:00:00,2018-04-12 01:18:00,10.0
1550,689154315265683456,10,None,None ,2016-01-18 00:00:00,2018-04-12 18:36:00,9.0
1551,689143371370250240,10,Trip,pupper,2016-01-18 00:00:00,2018-04-12 17:52:00,10.0
1552,688916208532455424,10,None,pupper,2016-01-18 00:00:00,2018-04-12 02:49:00,11.0
1553,688908934925697024,10,Clarence,None ,2016-01-18 00:00:00,2018-04-12 02:21:00,8.0
1554,688898160958271489,10,None,None ,2016-01-18 00:00:00,2018-04-12 01:38:00,10.0
1555,688894073864884227,10,Hamrick,pupper,2016-01-18 00:00:00,2018-04-12 01:22:00,7.0
1556,688828561667567616,10,Brad,None ,2016-01-17 00:00:00,2018-04-12 21:01:00,9.0
1557,688804835492233216,10,None,None ,2016-01-17 00:00:00,2018-04-12 19:27:00,12.0
1558,688789766343622656,10,Pubert,None ,2016-01-17 00:00:00,2018-04-12 18:27:00,8.0
1559,688547210804498433,10,Frönq,None ,2016-01-17 00:00:00,2018-04-12 02:23:00,9.0
1560,688519176466644993,10,None,pupper,2016-01-17 00:00:00,2018-04-12 00:32:00,12.0
1561,688385280030670848,10,Louis,None ,2016-01-16 00:00:00,2018-04-12 15:40:00,12.0
1562,688211956440801280,10,Derby,None ,2016-01-16 00:00:00,2018-04-12 04:11:00,13.0
1563,688179443353796608,10,Lizzie,pupper,2016-01-16 00:00:00,2018-04-12 02:02:00,10.0
1564,688116655151435777,10,None,None ,2016-01-15 00:00:00,2018-04-12 21:52:00,10.0
1565,688064179421470721,10,Kilo,None ,2016-01-15 00:00:00,2018-04-12 18:24:00,11.0
1566,687841446767013888,10,None,None ,2016-01-15 00:00:00,2018-04-12 03:39:00,13.0
1567,687826841265172480,10,Louis,None ,2016-01-15 00:00:00,2018-04-12 02:41:00,12.0
1568,687818504314159109,10,None,pupper,2016-01-15 00:00:00,2018-04-12 02:08:00,12.0
1569,687807801670897665,10,Trooper,None ,2016-01-15 00:00:00,2018-04-12 01:25:00,11.0
1570,687732144991551489,10,Ember,None ,2016-01-14 00:00:00,2018-04-12 20:24:00,11.0
1571,687704180304273409,10,Blakely,pupper,2016-01-14 00:00:00,2018-04-12 18:33:00,9.0
1572,687664829264453632,10,Opal,None ,2016-01-14 00:00:00,2018-04-12 15:57:00,11.0
1573,687494652870668288,10,Marq,None ,2016-01-14 00:00:00,2018-04-12 04:41:00,7.0
1574,687480748861947905,10,None,None ,2016-01-14 00:00:00,2018-04-12 03:45:00,12.0
1575,687476254459715584,10,Curtis,pupper,2016-01-14 00:00:00,2018-04-12 03:28:00,11.0
1576,687460506001633280,10,Kramer,None ,2016-01-14 00:00:00,2018-04-12 02:25:00,10.0
1577,687399393394311168,10,Barry,None ,2016-01-13 00:00:00,2018-04-12 22:22:00,10.0
1578,687317306314240000,10,Tyrone,None ,2016-01-13 00:00:00,2018-04-12 16:56:00,11.0
1579,687312378585812992,10,None,pupper,2016-01-13 00:00:00,2018-04-12 16:36:00,7.0
1580,687127927494963200,10,Gordon,None ,2016-01-13 00:00:00,2018-04-12 04:23:00,9.0
1581,687124485711986689,10,Samson,None ,2016-01-13 00:00:00,2018-04-12 04:10:00,11.0
1582,687109925361856513,10,Baxter,None ,2016-01-13 00:00:00,2018-04-12 03:12:00,11.0
1583,687102708889812993,10,None,None ,2016-01-13 00:00:00,2018-04-12 02:43:00,5.0
1584,687096057537363968,10,None,pupper,2016-01-13 00:00:00,2018-04-12 02:17:00,11.0
1585,686947101016735744,10,Jackson,None ,2016-01-12 00:00:00,2018-04-12 16:25:00,11.0
1586,686760001961103360,10,None,pupper,2016-01-12 00:00:00,2018-04-12 04:01:00,12.0
1587,686749460672679938,10,None,None ,2016-01-12 00:00:00,2018-04-12 03:20:00,8.0
1588,686730991906516992,10,None,None ,2016-01-12 00:00:00,2018-04-12 02:06:00,12.0
1589,686683045143953408,10,Mona,pupper,2016-01-11 00:00:00,2018-04-12 22:56:00,11.0
1590,686618349602762752,10,Olivia,pupper,2016-01-11 00:00:00,2018-04-12 18:39:00,11.0
1591,686606069955735556,10,Horace,None ,2016-01-11 00:00:00,2018-04-12 17:50:00,10.0
1592,686394059078897668,10,None,None ,2016-01-11 00:00:00,2018-04-12 03:47:00,12.0
1593,686386521809772549,10,Crimson,None ,2016-01-11 00:00:00,2018-04-12 03:17:00,11.0
1594,686377065986265092,10,Birf,pupper,2016-01-11 00:00:00,2018-04-12 02:40:00,10.0
1595,686358356425093120,10,None,None ,2016-01-11 00:00:00,2018-04-12 01:25:00,10.0
1596,686286779679375361,10,None,None ,2016-01-10 00:00:00,2018-04-12 20:41:00,12.0
1597,686050296934563840,10,Flávio,None ,2016-01-10 00:00:00,2018-04-12 05:01:00,11.0
1599,686034024800862208,10,None,None ,2016-01-10 00:00:00,2018-04-12 03:57:00,12.0
1600,686007916130873345,10,None,pupper,2016-01-10 00:00:00,2018-04-12 02:13:00,11.0
1601,686003207160610816,10,Hammond,None ,2016-01-10 00:00:00,2018-04-12 01:54:00,3.0
1602,685973236358713344,10,Lorelei,None ,2016-01-09 00:00:00,2018-04-12 23:55:00,11.0
1603,685943807276412928,10,None,pupper,2016-01-09 00:00:00,2018-04-12 21:58:00,8.0
1604,685906723014619143,10,Olive,None ,2016-01-09 00:00:00,2018-04-12 19:31:00,9.0
1605,685681090388975616,10,None,None ,2016-01-09 00:00:00,2018-04-12 04:34:00,14.0
1606,685667379192414208,10,Marty,pupper,2016-01-09 00:00:00,2018-04-12 03:40:00,9.0
1607,685663452032069632,10,Brooks,None ,2016-01-09 00:00:00,2018-04-12 03:24:00,12.0
1608,685641971164143616,10,Otis,pupper,2016-01-09 00:00:00,2018-04-12 01:59:00,7.0
1609,685547936038666240,10,None,pupper,2016-01-08 00:00:00,2018-04-12 19:45:00,14.0
1610,685532292383666176,10,None,None ,2016-01-08 00:00:00,2018-04-12 18:43:00,9.0
1611,685325112850124800,10,None,None ,2016-01-08 00:00:00,2018-04-12 05:00:00,10.0
1612,685321586178670592,10,Rocky,None ,2016-01-08 00:00:00,2018-04-12 04:46:00,10.0
1613,685315239903100929,10,None,None ,2016-01-08 00:00:00,2018-04-12 04:21:00,11.0
1614,685307451701334016,10,Petrick,floofer,2016-01-08 00:00:00,2018-04-12 03:50:00,11.0
1615,685268753634967552,10,Hubertson,pupper,2016-01-08 00:00:00,2018-04-12 01:16:00,10.0
1616,685198997565345792,10,Alfie,None ,2016-01-07 00:00:00,2018-04-12 20:39:00,11.0
1617,685169283572338688,10,Gerbald,pupper,2016-01-07 00:00:00,2018-04-12 18:41:00,11.0
1618,684969860808454144,10,None,None ,2016-01-07 00:00:00,2018-04-12 05:28:00,5.0
1619,684959798585110529,10,Jerry,None ,2016-01-07 00:00:00,2018-04-12 04:48:00,5.0
1620,684940049151070208,10,Oreo,None ,2016-01-07 00:00:00,2018-04-12 03:30:00,12.0
1621,684926975086034944,10,Bruiser,None ,2016-01-07 00:00:00,2018-04-12 02:38:00,11.0
1622,684914660081053696,10,None,None ,2016-01-07 00:00:00,2018-04-12 01:49:00,12.0
1623,684902183876321280,10,Perry,None ,2016-01-07 00:00:00,2018-04-12 00:59:00,11.0
1624,684880619965411328,10,None,pupper,2016-01-06 00:00:00,2018-04-12 23:33:00,5.0
1625,684830982659280897,10,None,pupper,2016-01-06 00:00:00,2018-04-12 20:16:00,13.0
1626,684800227459624960,10,Theodore,None ,2016-01-06 00:00:00,2018-04-12 18:14:00,11.0
1627,684594889858887680,10,None,None ,2016-01-06 00:00:00,2018-04-12 04:38:00,10.0
1628,684588130326986752,10,None,pupper,2016-01-06 00:00:00,2018-04-12 04:11:00,12.0
